"tweet_id","in_reply_to_status_id","in_reply_to_user_id","timestamp","source","text","retweeted_status_id","retweeted_status_user_id","retweeted_status_timestamp","expanded_urls"
"263955851671379968","","","2012-11-01 10:49:13 +0000","<a href=""https://adams.cms.waikato.ac.nz/"" rel=""nofollow"">ADAMS elgg</a>","The screenshots in the adams-moa and adams-weka modules have been updated.","","","",""
"263955716937773056","","","2012-11-01 10:48:41 +0000","<a href=""https://adams.cms.waikato.ac.nz/"" rel=""nofollow"">ADAMS elgg</a>","Added some more example flows in the adams-moa module, mainly comparing performances of classifiers.","","","",""
"263814042597093376","","","2012-11-01 01:25:43 +0000","<a href=""https://adams.cms.waikato.ac.nz/"" rel=""nofollow"">ADAMS elgg</a>","How to use filters on MOA data streams https://t.co/RVtak3HT","","","","https://adams.cms.waikato.ac.nz/elgg/blog/view/312/filtering-in-moa"
"263507304530444288","","","2012-10-31 05:06:51 +0000","<a href=""https://adams.cms.waikato.ac.nz/"" rel=""nofollow"">ADAMS elgg</a>","Added experimental Explorer GUI to adams-weka module: uses menus instead of buttons.","","","",""
"263365562263015425","","","2012-10-30 19:43:37 +0000","<a href=""https://adams.cms.waikato.ac.nz/"" rel=""nofollow"">ADAMS elgg</a>","ADAMS is now listed on Ohloh: https://t.co/1o4JDc29","","","","https://www.ohloh.net/p/theadamsflow"
"263137806241636352","","","2012-10-30 04:38:36 +0000","<a href=""https://adams.cms.waikato.ac.nz/"" rel=""nofollow"">ADAMS elgg</a>","Added attribute selection support to the adams-weka module.","","","",""
"263015528149442561","","","2012-10-29 20:32:43 +0000","<a href=""https://adams.cms.waikato.ac.nz/"" rel=""nofollow"">ADAMS elgg</a>","Fixed display bug in SpreadSheetTableModel with fixed number of decimals for numbers less than. Affected SpreadSheetDisplay sink.","","","",""
"261653497873854464","","","2012-10-26 02:20:29 +0000","<a href=""https://adams.cms.waikato.ac.nz/"" rel=""nofollow"">ADAMS elgg</a>","ADAMS compiles successfully under 1.7.0_09.","","","",""
"261316457839882242","","","2012-10-25 04:01:13 +0000","<a href=""https://adams.cms.waikato.ac.nz/"" rel=""nofollow"">ADAMS elgg</a>","Deprecation of WekaClassifer/Clusterer, MOAClassifier/Clusterer. https://t.co/wLOw95Cc","","","","https://adams.cms.waikato.ac.nz/elgg/blog/view/290"
"259127581654257665","","","2012-10-19 03:03:24 +0000","<a href=""https://adams.cms.waikato.ac.nz/"" rel=""nofollow"">ADAMS elgg</a>","Titus Brown on ""Automated testing and research software"". http://t.co/O6G4Z89T","","","","http://ivory.idyll.org/blog/automated-testing-and-research-software.html"
"259127466197647360","","","2012-10-19 03:02:56 +0000","<a href=""https://adams.cms.waikato.ac.nz/"" rel=""nofollow"">ADAMS elgg</a>","SpreadSheetAnonymize - if you need to anonymize sensitive columns in your spreadsheets.","","","",""
"259127224458960896","","","2012-10-19 03:01:59 +0000","<a href=""https://adams.cms.waikato.ac.nz/"" rel=""nofollow"">ADAMS elgg</a>","TabView - same functionality as GridView, but uses a tabbed pane instead of a grid layout.","","","",""
"258752779986825216","","","2012-10-18 02:14:04 +0000","<a href=""https://adams.cms.waikato.ac.nz/"" rel=""nofollow"">ADAMS elgg</a>","Cross-validation of WEKA classifiers in the flow can take advantage of multi-core machines now.","","","",""
"258421314166083584","","","2012-10-17 04:16:57 +0000","<a href=""https://adams.cms.waikato.ac.nz/"" rel=""nofollow"">ADAMS elgg</a>","Added quick overview on actors, conditions, etc to manual of adams-weka module.","","","",""
"258421118933815297","","","2012-10-17 04:16:10 +0000","<a href=""https://adams.cms.waikato.ac.nz/"" rel=""nofollow"">ADAMS elgg</a>","WekaInstancesAppend appends multiple datasets, creating one large one (one-after-other). WekaInstancesMerge creates side-by-side dataset.","","","",""
"258420687172145152","","","2012-10-17 04:14:27 +0000","<a href=""https://adams.cms.waikato.ac.nz/"" rel=""nofollow"">ADAMS elgg</a>","""Dataset compatibility"" is a new tool in the adams-weka module that can check multiple datasets on their compatibility (WEKA is picky!)","","","",""
"258018953392177153","","","2012-10-16 01:38:06 +0000","<a href=""https://adams.cms.waikato.ac.nz/"" rel=""nofollow"">ADAMS elgg</a>","Introduced ""atomic execution"". User can protect sub-flows of certain actors, like Tee, Trigger, Branch, using flag ""finishBeforeStopping"".","","","",""
"257985027969802240","","","2012-10-15 23:23:18 +0000","<a href=""https://adams.cms.waikato.ac.nz/"" rel=""nofollow"">ADAMS elgg</a>","Flow editor can now generate side-by-side diff between current flow and next undo step. Useful check after applying actor processes.","","","",""
"256151566942359552","","","2012-10-10 21:57:47 +0000","<a href=""https://adams.cms.waikato.ac.nz/"" rel=""nofollow"">ADAMS elgg</a>","Just added a little graphical tool for analyzing the console output, making it easier locating errors: Console output analyzer","","","",""
"255425373406363648","","","2012-10-08 21:52:09 +0000","web","Files (e.g., datasets or models) can be directly previewed from within the Flow, right-click on a file and select ""Open in preview browser"".","","","",""
"254023375637319680","","","2012-10-05 01:01:06 +0000","<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","I uploaded a @YouTube video http://t.co/6v7AmIsq Raspbery Pi running a webservice","","","","http://youtu.be/jG019gPi-VE?a"
"254023174176514049","","","2012-10-05 01:00:18 +0000","<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","I added a video to a @YouTube playlist http://t.co/v896Vgqy ADAMS on Raspberry Pi","","","","http://youtu.be/M0zGgHis0vw?a"
"253706754548985858","","","2012-10-04 04:02:58 +0000","<a href=""http://choqok.gnufolks.org/"" rel=""nofollow"">Kubuntu Choqok</a>","Just fixed example flow download, since not all examples were included. Also re-enabled snapshots. https://t.co/kpODNAIk","","","","https://adams.cms.waikato.ac.nz/downloads"
"253680950033133570","","","2012-10-04 02:20:26 +0000","<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","I uploaded a @YouTube video http://t.co/v896Vgqy ADAMS on Raspberry Pi","","","","http://youtu.be/M0zGgHis0vw?a"
"252617339646918657","","","2012-10-01 03:54:01 +0000","<a href=""http://choqok.gnufolks.org/"" rel=""nofollow"">Kubuntu Choqok</a>","ADAMS is now listed on COSI http://t.co/GMEfN0lP and http://t.co/4Q30Y9ER http://t.co/KQNWuSXU","","","","http://cosi.cms.waikato.ac.nz/projects/data/adams,http://mloss.org,http://mloss.org/software/view/425/"
"252566662195318784","","","2012-10-01 00:32:39 +0000","<a href=""http://choqok.gnufolks.org/"" rel=""nofollow"">Kubuntu Choqok</a>","ADAMS is now publicly available as open-source (GPLv3). Check out homepage for downloads and more: https://t.co/n1qpYRqv","","","","https://adams.cms.waikato.ac.nz/"
"250925437268668416","","","2012-09-26 11:51:00 +0000","<a href=""http://choqok.gnufolks.org/"" rel=""nofollow"">Kubuntu Choqok</a>","ADAMS https://t.co/n1qpYRqv presented at ECML-PKDD 2012 by @joavanschoren #ecmlpkdd","","","","https://adams.cms.waikato.ac.nz/"
"248201571702276096","","","2012-09-18 23:27:20 +0000","<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","I uploaded a @YouTube video http://t.co/iomI4b4 LEIA: Vehicle Detection","","","","http://youtu.be/C32npFLSaug?a"
"248201240754937858","","","2012-09-18 23:26:01 +0000","<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","I uploaded a @YouTube video http://t.co/qQQcIqM LEIA: Bridge Vibration","","","","http://youtu.be/zxReYlFjTbc?a"
"247906248945700865","","","2012-09-18 03:53:50 +0000","<a href=""http://choqok.gnufolks.org/"" rel=""nofollow"">Kubuntu Choqok</a>","New standalone actor: GridView. Allows combining any graphical actors into a single grid layout.","","","",""
"247438675745579009","","","2012-09-16 20:55:52 +0000","<a href=""http://choqok.gnufolks.org/"" rel=""nofollow"">Kubuntu Choqok</a>","Arrays can now get created on-the-fly with the NewArray source. SetArrayElement allows use of storage items now, too.","","","",""
"246449318251360257","","","2012-09-14 03:24:30 +0000","<a href=""http://choqok.gnufolks.org/"" rel=""nofollow"">Kubuntu Choqok</a>","Added support for diff'ing in ADAMS: unified, side-by-side, brief. As well as displaying side-by-side diff graphically.","","","",""
"243871918866984964","","","2012-09-07 00:42:51 +0000","<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","I've uploaded an @YouTube video http://t.co/9LBZVZb Interactive spectral analysis","","","","http://youtu.be/P6KceexcfZo?a"
"213148980589232128","","","2012-06-14 06:00:51 +0000","<a href=""https://wiki.ubuntu.com/Gwibber"" rel=""nofollow"">Ubuntu</a>","ADAMS finally Maven conform: proper separation of classes and resources! :-) New developer version is 0.4.0-SNAPSHOT","","","",""
"203349514906636288","","","2012-05-18 05:01:17 +0000","<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","I've added a video to an @YouTube playlist http://t.co/Eidbzp2 Real-time Scale Space Construction","","","","http://youtu.be/-sIgbedKxVo?a"
"203349516102025216","","","2012-05-18 05:01:17 +0000","<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","I've added a video to an @YouTube playlist http://t.co/1XwtT8J Band-pass filter","","","","http://youtu.be/yh4kqVEIMTo?a"
"203349510662004736","","","2012-05-18 05:01:16 +0000","<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","I've added a video to an @YouTube playlist http://t.co/mrMLO5H Convolution Gaussian Kernel","","","","http://youtu.be/D0F-NPerCIE?a"
"203349513849671680","","","2012-05-18 05:01:16 +0000","<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","I've added a video to an @YouTube playlist http://t.co/eJfhIeU Signal Scale-space decomposition","","","","http://youtu.be/7eEjwX_5K8k?a"
"203349506044067840","","","2012-05-18 05:01:14 +0000","<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","I've added a video to an @YouTube playlist http://t.co/MsLxdFC Convolution with multiple Gaussian kernels","","","","http://youtu.be/3mplTc5pyFo?a"
"203349386418339840","","","2012-05-18 05:00:46 +0000","<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","I've added a video to an @YouTube playlist http://t.co/2spIyTz Discrete Fourier Transform","","","","http://youtu.be/9QYYzh-VLeQ?a"
"203349387559182336","","","2012-05-18 05:00:46 +0000","<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","I've added a video to an @YouTube playlist http://t.co/3dBL9pE Time Series Segmentation","","","","http://youtu.be/Px82ohXmJO4?a"
"203028270189527040","","","2012-05-17 07:44:46 +0000","<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","I've added a video to an @YouTube playlist http://t.co/2spIyTz Discrete Fourier Transform","","","","http://youtu.be/9QYYzh-VLeQ?a"
"203028271833686016","","","2012-05-17 07:44:46 +0000","<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","I've added a video to an @YouTube playlist http://t.co/Eidbzp2 Real-time Scale Space Construction","","","","http://youtu.be/-sIgbedKxVo?a"
"203028248530137088","","","2012-05-17 07:44:41 +0000","<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","I've added a video to an @YouTube playlist http://t.co/3dBL9pE Time Series Segmentation","","","","http://youtu.be/Px82ohXmJO4?a"
"203028249683558401","","","2012-05-17 07:44:41 +0000","<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","I've added a video to an @YouTube playlist http://t.co/1XwtT8J Band-pass filter","","","","http://youtu.be/yh4kqVEIMTo?a"
"203028244860108800","","","2012-05-17 07:44:40 +0000","<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","I've added a video to an @YouTube playlist http://t.co/MsLxdFC Convolution with multiple Gaussian kernels","","","","http://youtu.be/3mplTc5pyFo?a"
"203028245967413249","","","2012-05-17 07:44:40 +0000","<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","I've added a video to an @YouTube playlist http://t.co/mrMLO5H Convolution Gaussian Kernel","","","","http://youtu.be/D0F-NPerCIE?a"
"203028247481556992","","","2012-05-17 07:44:40 +0000","<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","I've added a video to an @YouTube playlist http://t.co/eJfhIeU Signal Scale-space decomposition","","","","http://youtu.be/7eEjwX_5K8k?a"
"202481338241130496","","","2012-05-15 19:31:27 +0000","<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","I've uploaded an @YouTube video http://t.co/MsLxdFC Convolution with multiple Gaussian kernels","","","","http://youtu.be/3mplTc5pyFo?a"
"202478717216362496","","","2012-05-15 19:21:02 +0000","<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","I've uploaded an @YouTube video http://t.co/2spIyTz Discrete Fourier Transform","","","","http://youtu.be/9QYYzh-VLeQ?a"
"202477298904076288","","","2012-05-15 19:15:24 +0000","<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","I've uploaded an @YouTube video http://t.co/2oyjp5a Convolution with multiple Gaussian kernels","","","","http://youtu.be/FCLjkr2aN1E?a"
"202476067057967104","","","2012-05-15 19:10:30 +0000","<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","I've uploaded an @YouTube video http://t.co/mrMLO5H Convolution Gaussian Kernel","","","","http://youtu.be/D0F-NPerCIE?a"
"202433690796699649","","","2012-05-15 16:22:07 +0000","<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","I've uploaded an @YouTube video http://t.co/eJfhIeU Signal Scale-space decompostion","","","","http://youtu.be/7eEjwX_5K8k?a"
"202425145846018049","","","2012-05-15 15:48:10 +0000","<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","I've uploaded an @YouTube video http://t.co/5plsMws Signal Scale-space decompostion","","","","http://youtu.be/hSqY_XlyJ1s?a"
"202410093046796289","","","2012-05-15 14:48:21 +0000","<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","I've uploaded an @YouTube video http://t.co/CjQoGtR Signal Scale-space decompostion","","","","http://youtu.be/IbAmHRmkRuM?a"
"202405709793607680","","","2012-05-15 14:30:56 +0000","<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","I've uploaded an @YouTube video http://t.co/tBXkxVZ Scale Space Decomposition","","","","http://youtu.be/CG5WQEaY-Ws?a"
"202386196628905984","","","2012-05-15 13:13:24 +0000","<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","I've uploaded an @YouTube video http://t.co/C5ANApG Sensor signal decomposition","","","","http://youtu.be/bujV2Bvjmwo?a"
"202385445022212099","","","2012-05-15 13:10:24 +0000","<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","I've uploaded an @YouTube video http://t.co/Eidbzp2 Real-time Scale Space Construction","","","","http://youtu.be/-sIgbedKxVo?a"
"202384741704548353","","","2012-05-15 13:07:37 +0000","<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","I've uploaded an @YouTube video http://t.co/Oyssr7p Convolution Multiple Kernels","","","","http://youtu.be/fRPmh9gxYqo?a"
"202384742891524096","","","2012-05-15 13:07:37 +0000","<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","I've uploaded an @YouTube video http://t.co/3dBL9pE Time Series Segmentation","","","","http://youtu.be/Px82ohXmJO4?a"
"202383524739809281","","","2012-05-15 13:02:47 +0000","<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","I've uploaded an @YouTube video http://t.co/1XwtT8J Band-pass filter","","","","http://youtu.be/yh4kqVEIMTo?a"
"202383403268583424","","","2012-05-15 13:02:18 +0000","<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","I've uploaded an @YouTube video http://t.co/lVjCloj Discrete Fourier Transform","","","","http://youtu.be/E10wqK8XCYc?a"
"202365342780108800","","","2012-05-15 11:50:32 +0000","<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","I've uploaded an @YouTube video http://t.co/UPc500D Convolution Gaussian Kernel","","","","http://youtu.be/XJY0FY3qyGs?a"
"201538818061512707","","","2012-05-13 05:06:13 +0000","<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","I've added a video to an @YouTube playlist http://t.co/I9uqt61 Geonet client","","","","http://youtu.be/HP4wvUnUPCY?a"
"201538819533717504","","","2012-05-13 05:06:13 +0000","<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","I've added a video to an @YouTube playlist http://t.co/9lNTYNV Pixel classification","","","","http://youtu.be/cuop0RAG35w?a"
"201538809941344256","","","2012-05-13 05:06:11 +0000","<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","I've added a video to an @YouTube playlist http://t.co/d4OZx5C Classifier learning curve","","","","http://youtu.be/Bq2oAhD3qL8?a"
"201538811669389312","","","2012-05-13 05:06:11 +0000","<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","I've added a video to an @YouTube playlist http://t.co/iFvRb5Y Geonet client (email alert)","","","","http://youtu.be/vdN9Uxson5o?a"
"201217860712923136","","","2012-05-12 07:50:51 +0000","<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","I've added a video to an @YouTube playlist http://t.co/WEAore3 GC-MS Sample type checker","","","","http://youtu.be/UWS7cBerBT8?a"
"201217767276425216","","","2012-05-12 07:50:28 +0000","<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","I've added a video to an @YouTube playlist http://t.co/iFvRb5Y Geonet client (email alert)","","","","http://youtu.be/vdN9Uxson5o?a"
"201217758095093761","","","2012-05-12 07:50:26 +0000","<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","I've added a video to an @YouTube playlist http://t.co/d4OZx5C Classifier learning curve","","","","http://youtu.be/Bq2oAhD3qL8?a"
"201217759181410304","","","2012-05-12 07:50:26 +0000","<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","I've added a video to an @YouTube playlist http://t.co/I9uqt61 Geonet client","","","","http://youtu.be/HP4wvUnUPCY?a"
"201217400799105024","","","2012-05-12 07:49:01 +0000","<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","I've added a video to an @YouTube playlist http://t.co/9lNTYNV Pixel classification","","","","http://youtu.be/cuop0RAG35w?a"
"201216661393645568","","","2012-05-12 07:46:05 +0000","<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","I've added a video to an @YouTube playlist http://t.co/fNIVIZI Experiment","","","","http://youtu.be/wAkm5zpr4EQ?a"
"201216662496743424","","","2012-05-12 07:46:05 +0000","<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","I've added a video to an @YouTube playlist http://t.co/0JWJlp6 Classifier ranking","","","","http://youtu.be/e2_V0zeDKrY?a"
"201216649477623808","","","2012-05-12 07:46:02 +0000","<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","I've added a video to an @YouTube playlist http://t.co/fyeyHq1 Evaluating multiple classifiers on multiple da","","","","http://youtu.be/iWJ5HQgItkM?a"
"201113207455219712","","","2012-05-12 00:54:59 +0000","<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","I've uploaded an @YouTube video http://t.co/0JWJlp6 Classifier ranking","","","","http://youtu.be/e2_V0zeDKrY?a"
"201112600669470720","","","2012-05-12 00:52:35 +0000","<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","I've uploaded an @YouTube video http://t.co/fNIVIZI WEKA Experiment","","","","http://youtu.be/wAkm5zpr4EQ?a"
"200868737174351872","","","2012-05-11 08:43:33 +0000","<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","I've uploaded an @YouTube video http://t.co/9lNTYNV Pixel classification","","","","http://youtu.be/cuop0RAG35w?a"
"200814301844484096","","","2012-05-11 05:07:15 +0000","<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","I've uploaded an @YouTube video http://t.co/jObfcbk pixel selector clean","","","","http://youtu.be/m1llj_wC2ho?a"
"200813950256951296","","","2012-05-11 05:05:51 +0000","<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","I've uploaded an @YouTube video http://t.co/d4OZx5C learning curve annotated","","","","http://youtu.be/Bq2oAhD3qL8?a"
"200813951406186496","","","2012-05-11 05:05:51 +0000","<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","I've uploaded an @YouTube video http://t.co/fyeyHq1 multiple classifiers clean","","","","http://youtu.be/iWJ5HQgItkM?a"
"200742968284549121","","","2012-05-11 00:23:47 +0000","<a href=""https://wiki.ubuntu.com/Gwibber"" rel=""nofollow"">Ubuntu</a>","Added experimental support for attaching global actors to options: @{global:actorname}. Kind of multiple inputs.","","","",""
"200454200923140097","","","2012-05-10 05:16:20 +0000","<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","I've uploaded an @YouTube video http://t.co/WEAore3 GC-MS Sample type checker","","","","http://youtu.be/UWS7cBerBT8?a"
"200080477468626944","","","2012-05-09 04:31:17 +0000","<a href=""https://wiki.ubuntu.com/Gwibber"" rel=""nofollow"">Ubuntu</a>","Started youtube channel for ADAMS: http://t.co/a7Jvd4F","","","","http://is.gd/j09Du2"
"200069442254807040","","","2012-05-09 03:47:26 +0000","<a href=""https://wiki.ubuntu.com/Gwibber"" rel=""nofollow"">Ubuntu</a>","New release is out, incl inline editing in GOE: 0.3.31. Developer artifactId is now 0.3.32-SNAPSHOT.","","","",""
"199991862331842560","","","2012-05-08 22:39:10 +0000","<a href=""https://wiki.ubuntu.com/Gwibber"" rel=""nofollow"">Ubuntu</a>","Flow editor can export flows as images or print them on a printer now as well.","","","",""
"199735839708819457","","","2012-05-08 05:41:49 +0000","<a href=""https://wiki.ubuntu.com/Gwibber"" rel=""nofollow"">Ubuntu</a>","StringReplace now supports Java character sequence replacement; unfortunately, change breaks -all option (using enum instead of bool opts).","","","",""
"198263965149704192","","","2012-05-04 04:13:07 +0000","<a href=""http://choqok.gnufolks.org/"" rel=""nofollow"">Kubuntu Choqok</a>","Just committed experimental ""inline editing"" in the GOE for variable names, regexps, math expressions, etc. Less clicking. :-)","","","",""
"198263559996715009","","","2012-05-04 04:11:30 +0000","<a href=""http://choqok.gnufolks.org/"" rel=""nofollow"">Kubuntu Choqok</a>","Released another bugfix release 0.3.29, new developer version is 0.3.30-SNAPSHOT.","","","",""
"195270765770321920","","","2012-04-25 21:59:13 +0000","<a href=""https://adams.cms.waikato.ac.nz/"" rel=""nofollow"">ADAMS elgg</a>","After adding maven support to WEKA, published most of packages on maven central. Waiting for Mark to release new version to complete switch.","","","",""
"195270524253913090","","","2012-04-25 21:58:15 +0000","<a href=""https://adams.cms.waikato.ac.nz/"" rel=""nofollow"">ADAMS elgg</a>","Removed jmathplot dependency and pushed out new released 0.3.27. New developer version is 0.3.28-SNAPSHOT.","","","",""
"192809614318911488","","","2012-04-19 02:59:28 +0000","<a href=""https://adams.cms.waikato.ac.nz/"" rel=""nofollow"">ADAMS elgg</a>","Just pushed out a new release: 0.3.26. Development version is now 0.3.27-SNAPSHOT","","","",""
"192485440434085888","","","2012-04-18 05:31:19 +0000","<a href=""https://adams.cms.waikato.ac.nz/"" rel=""nofollow"">ADAMS elgg</a>","Just upgraded the adams-twitter module: implemented OAuth and sink for tweeting status updates.","","","",""
"179713583536541697","","","2012-03-13 23:40:31 +0000","<a href=""https://adams.cms.waikato.ac.nz/"" rel=""nofollow"">ADAMS elgg</a>","The process of open sourcing ADAMS is finally underway.","","","",""
